"source","lib1","sink","lib2"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"build(...)","com.google.common.collect.ImmutableMap<>$Builder<String,String>","new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"build(...)","com.google.common.collect.ImmutableMap<>$Builder<String,Set<String>>","new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget"
"queryParam(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"writeValueAsString(...)","com.fasterxml.jackson.databind.ObjectMapper","queryParam(...)","com.github.dockerjava.netty.NettyWebTarget"
"decode(...)","com.github.dockerjava.netty.handler.FramedResponseStreamHandler","add(...)","java.util.List<Frame>"
"readableBytes(...)","io.netty.buffer.ByteBuf","min(...)","java.lang.Math"
"read(...)","com.github.dockerjava.netty.handler.FramedResponseStreamHandler","copyOf(...)","java.util.Arrays"
"new Frame(...)","com.github.dockerjava.api.model.Frame","add(...)","java.util.List<Frame>"
"readableBytes(...)","io.netty.buffer.ByteBuf","min(...)","java.lang.Math"
"readableBytes(...)","io.netty.buffer.ByteBuf","read(...)","com.github.dockerjava.netty.handler.FramedResponseStreamHandler"
"new Frame(...)","com.github.dockerjava.api.model.Frame","add(...)","java.util.List<Frame>"
"new Frame(...)","com.github.dockerjava.api.model.Frame","add(...)","java.util.List<Frame>"
"new (...)","<anonymous class>","onStart(...)","com.github.dockerjava.api.async.ResultCallback<A_RES_T>"
"new (...)","<anonymous class>","onStart(...)","com.github.dockerjava.api.async.ResultCallback<?>"
"content(...)","io.netty.buffer.ByteBufHolder","fireChannelRead(...)","io.netty.channel.ChannelHandlerContext"
"get(...)","io.netty.handler.codec.http.HttpHeaders","prepareDeleteRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"get(...)","io.netty.handler.codec.http.HttpHeaders","prepareGetRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"get(...)","io.netty.handler.codec.http.HttpHeaders","preparePostRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"get(...)","io.netty.handler.codec.http.HttpHeaders","preparePutRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"get(...)","io.netty.handler.codec.http.HttpHeaders","prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"get(...)","io.netty.handler.codec.http.HttpHeaders","prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"get(...)","io.netty.handler.codec.http.HttpHeaders","getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider"
"getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"getBodyAsMessage(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","super(...)","java.lang.RuntimeException"
"getBodyAsMessage(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","super(...)","java.lang.RuntimeException"
"getBodyAsMessage(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","super(...)","java.lang.RuntimeException"
"getBodyAsMessage(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","super(...)","java.lang.RuntimeException"
"getBodyAsMessage(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","super(...)","java.lang.RuntimeException"
"getBodyAsMessage(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","super(...)","java.lang.RuntimeException"
"getBodyAsMessage(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","super(...)","java.lang.RuntimeException"
"getBodyAsMessage(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","super(...)","java.lang.RuntimeException"
"code(...)","io.netty.handler.codec.http.HttpResponseStatus","new DockerException(...)","com.github.dockerjava.api.exception.DockerException"
"toString(...)","io.netty.buffer.ByteBuf","super(...)","com.github.dockerjava.api.exception.DockerException"
"toString(...)","io.netty.buffer.ByteBuf","this(...)","com.github.dockerjava.api.exception.BadRequestException"
"toString(...)","io.netty.buffer.ByteBuf","super(...)","com.github.dockerjava.api.exception.DockerException"
"toString(...)","io.netty.buffer.ByteBuf","this(...)","com.github.dockerjava.api.exception.ConflictException"
"toString(...)","io.netty.buffer.ByteBuf","super(...)","java.lang.RuntimeException"
"toString(...)","io.netty.buffer.ByteBuf","super(...)","java.lang.RuntimeException"
"toString(...)","io.netty.buffer.ByteBuf","super(...)","com.github.dockerjava.api.exception.DockerException"
"toString(...)","io.netty.buffer.ByteBuf","this(...)","com.github.dockerjava.api.exception.InternalServerErrorException"
"toString(...)","io.netty.buffer.ByteBuf","super(...)","com.github.dockerjava.api.exception.DockerException"
"toString(...)","io.netty.buffer.ByteBuf","this(...)","com.github.dockerjava.api.exception.NotAcceptableException"
"toString(...)","io.netty.buffer.ByteBuf","super(...)","com.github.dockerjava.api.exception.DockerException"
"toString(...)","io.netty.buffer.ByteBuf","this(...)","com.github.dockerjava.api.exception.NotFoundException"
"toString(...)","io.netty.buffer.ByteBuf","super(...)","com.github.dockerjava.api.exception.DockerException"
"toString(...)","io.netty.buffer.ByteBuf","this(...)","com.github.dockerjava.api.exception.NotModifiedException"
"toString(...)","io.netty.buffer.ByteBuf","super(...)","com.github.dockerjava.api.exception.DockerException"
"toString(...)","io.netty.buffer.ByteBuf","this(...)","com.github.dockerjava.api.exception.UnauthorizedException"
"toString(...)","io.netty.buffer.ByteBuf","new NotModifiedException(...)","com.github.dockerjava.api.exception.NotModifiedException"
"toString(...)","io.netty.buffer.ByteBuf","new BadRequestException(...)","com.github.dockerjava.api.exception.BadRequestException"
"toString(...)","io.netty.buffer.ByteBuf","new UnauthorizedException(...)","com.github.dockerjava.api.exception.UnauthorizedException"
"toString(...)","io.netty.buffer.ByteBuf","new NotFoundException(...)","com.github.dockerjava.api.exception.NotFoundException"
"toString(...)","io.netty.buffer.ByteBuf","new NotAcceptableException(...)","com.github.dockerjava.api.exception.NotAcceptableException"
"toString(...)","io.netty.buffer.ByteBuf","new ConflictException(...)","com.github.dockerjava.api.exception.ConflictException"
"toString(...)","io.netty.buffer.ByteBuf","new InternalServerErrorException(...)","com.github.dockerjava.api.exception.InternalServerErrorException"
"toString(...)","io.netty.buffer.ByteBuf","new DockerException(...)","com.github.dockerjava.api.exception.DockerException"
"copy(...)","io.netty.buffer.ByteBuf","write(...)","com.github.dockerjava.netty.handler.HttpResponseStreamHandler$HttpResponseInputStream"
"poll(...)","com.github.dockerjava.netty.handler.HttpResponseStreamHandler$HttpResponseInputStream","readBytes(...)","io.netty.buffer.ByteBuf"
"writeValueAsBytes(...)","com.fasterxml.jackson.databind.ObjectMapper","writeBytes(...)","io.netty.buffer.ByteBuf"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","reflectionToString(...)","org.apache.commons.lang.builder.ToStringBuilder"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","reflectionToString(...)","org.apache.commons.lang.builder.ToStringBuilder"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","onResult(...)","com.github.dockerjava.core.InvocationBuilder$AsyncResultCallback"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","checkForDockerSwarmResponse(...)","com.github.dockerjava.core.command.PullImageResultCallback"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","handleDockerSwarmResponse(...)","com.github.dockerjava.core.command.PullImageResultCallback"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","handleDockerClientResponse(...)","com.github.dockerjava.core.command.PullImageResultCallback"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","put(...)","java.util.Map<String,PullResponseItem>"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","onNext(...)","com.github.dockerjava.api.async.ResultCallback<A_RES_T>"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","onNext(...)","com.github.dockerjava.api.async.ResultCallback<T>"
"readValue(...)","com.fasterxml.jackson.databind.ObjectMapper","add(...)","java.util.List<Frame>"
"length(...)","org.apache.http.io.BufferInfo","min(...)","java.lang.Math"
"read(...)","org.apache.http.io.SessionInputBuffer","copyOf(...)","java.util.Arrays"
"read(...)","org.apache.http.io.SessionInputBuffer","max(...)","java.lang.Math"
"read(...)","org.apache.http.io.SessionInputBuffer","copiedBuffer(...)","io.netty.buffer.Unpooled"
"read(...)","org.apache.http.impl.io.ChunkedInputStream","copyOf(...)","java.util.Arrays"
"read(...)","org.apache.http.impl.io.ChunkedInputStream","max(...)","java.lang.Math"
"read(...)","org.apache.http.impl.io.ChunkedInputStream","copiedBuffer(...)","io.netty.buffer.Unpooled"
"substringTrimmed(...)","org.apache.http.util.CharArrayBuffer","parseLong(...)","java.lang.Long"
"new FactoryType(...)","com.github.dockerjava.cmd.CmdIT$FactoryType","asList(...)","java.util.Arrays"
"new FactoryType(...)","com.github.dockerjava.cmd.CmdIT$FactoryType","asList(...)","java.util.Arrays"
"new (...)","<anonymous class>","new CreateContainerCmdImpl(...)","com.github.dockerjava.core.command.CreateContainerCmdImpl"
"new (...)","<anonymous class>","checkNotNull(...)","com.google.common.base.Preconditions"
"new (...)","<anonymous class>","super(...)","com.github.dockerjava.core.command.AbstrDockerCmd"
"exec(...)","com.github.dockerjava.api.command.DockerCmdSyncExec<CreateContainerCmd,CreateContainerResponse>","reflectionToString(...)","org.apache.commons.lang.builder.ToStringBuilder"
"exec(...)","com.github.dockerjava.api.command.DockerCmdSyncExec<CreateContainerCmd,CreateContainerResponse>","assertThat(...)","org.hamcrest.MatcherAssert"
"getId(...)","com.github.dockerjava.api.command.CreateContainerResponse","add(...)","java.util.List<String>"
"new (...)","<anonymous class>","new RemoveContainerCmdImpl(...)","com.github.dockerjava.core.command.RemoveContainerCmdImpl"
"new (...)","<anonymous class>","checkNotNull(...)","com.google.common.base.Preconditions"
"new (...)","<anonymous class>","super(...)","com.github.dockerjava.core.command.AbstrDockerCmd"
"getContainerId(...)","com.github.dockerjava.api.command.RemoveContainerCmd","remove(...)","java.util.List<String>"
"new (...)","<anonymous class>","new CreateImageCmdImpl(...)","com.github.dockerjava.core.command.CreateImageCmdImpl"
"new (...)","<anonymous class>","checkNotNull(...)","com.google.common.base.Preconditions"
"new (...)","<anonymous class>","super(...)","com.github.dockerjava.core.command.AbstrDockerCmd"
"exec(...)","com.github.dockerjava.api.command.DockerCmdSyncExec<CreateImageCmd,CreateImageResponse>","reflectionToString(...)","org.apache.commons.lang.builder.ToStringBuilder"
"exec(...)","com.github.dockerjava.api.command.DockerCmdSyncExec<CreateImageCmd,CreateImageResponse>","assertThat(...)","org.hamcrest.MatcherAssert"
"getId(...)","com.github.dockerjava.api.command.CreateImageResponse","add(...)","java.util.List<String>"
"new (...)","<anonymous class>","new LoadImageCmdImpl(...)","com.github.dockerjava.core.command.LoadImageCmdImpl"
"new (...)","<anonymous class>","checkNotNull(...)","com.google.common.base.Preconditions"
"new (...)","<anonymous class>","super(...)","com.github.dockerjava.core.command.AbstrDockerCmd"
"new (...)","<anonymous class>","new RemoveImageCmdImpl(...)","com.github.dockerjava.core.command.RemoveImageCmdImpl"
"new (...)","<anonymous class>","checkNotNull(...)","com.google.common.base.Preconditions"
"new (...)","<anonymous class>","super(...)","com.github.dockerjava.core.command.AbstrDockerCmd"
"getImageId(...)","com.github.dockerjava.api.command.RemoveImageCmd","remove(...)","java.util.List<String>"
"new (...)","<anonymous class>","new BuildImageCmdImpl(...)","com.github.dockerjava.core.command.BuildImageCmdImpl"
"new (...)","<anonymous class>","new BuildImageCmdImpl(...)","com.github.dockerjava.core.command.BuildImageCmdImpl"
"new (...)","<anonymous class>","new BuildImageCmdImpl(...)","com.github.dockerjava.core.command.BuildImageCmdImpl"
"new (...)","<anonymous class>","checkNotNull(...)","com.google.common.base.Preconditions"
"new (...)","<anonymous class>","super(...)","com.github.dockerjava.core.command.AbstrAsyncDockerCmd"
"new (...)","<anonymous class>","super(...)","com.github.dockerjava.core.command.AbstrAsyncDockerCmd"
"new (...)","<anonymous class>","super(...)","com.github.dockerjava.core.command.AbstrAsyncDockerCmd"
"getTag(...)","com.github.dockerjava.api.command.BuildImageCmd","equals(...)","java.lang.String"
"getTag(...)","com.github.dockerjava.api.command.BuildImageCmd","add(...)","java.util.List<String>"
"createAuthCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createInfoCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createPingCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createExecCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createVersionCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createPullImageCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createPushImageCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createSaveImageCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createSearchImagesCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createListImagesCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createInspectImageCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createListContainersCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createStartContainerCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createInspectContainerCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createWaitContainerCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createAttachContainerCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
"createExecStartCmdExec(...)","com.github.dockerjava.api.command.DockerCmdExecFactory","checkNotNull(...)","com.google.common.base.Preconditions"
